name,day,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
ST JAMES HOSPITAL (LUAS),Friday,7,40.0,24.5,15.5
ST JAMES HOSPITAL (LUAS),Friday,8,40.0,21.833333333333332,18.166666666666668
ST JAMES HOSPITAL (LUAS),Friday,9,40.0,18.25,21.75
ST JAMES HOSPITAL (LUAS),Friday,10,40.0,16.2,23.8
ST JAMES HOSPITAL (LUAS),Friday,11,40.0,17.08695652173913,22.91304347826087
ST JAMES HOSPITAL (LUAS),Friday,12,40.0,20.92,19.08
ST JAMES HOSPITAL (LUAS),Friday,13,40.0,19.391304347826086,20.608695652173914
ST JAMES HOSPITAL (LUAS),Friday,14,40.0,14.96,25.04
ST JAMES HOSPITAL (LUAS),Friday,15,40.0,8.958333333333334,31.041666666666668
ST JAMES HOSPITAL (LUAS),Friday,16,40.0,13.652173913043478,26.304347826086957
ST JAMES HOSPITAL (LUAS),Friday,17,40.0,21.5,18.333333333333332
ST JAMES HOSPITAL (LUAS),Friday,18,40.0,20.041666666666668,19.958333333333332
ST JAMES HOSPITAL (LUAS),Friday,19,40.0,20.423076923076923,19.576923076923077
ST JAMES HOSPITAL (LUAS),Friday,20,40.0,21.652173913043477,18.347826086956523
ST JAMES HOSPITAL (LUAS),Friday,21,40.0,23.84,16.16
ST JAMES HOSPITAL (LUAS),Friday,22,40.0,24.0,16.0
ST JAMES HOSPITAL (LUAS),Friday,23,40.0,25.238095238095237,14.761904761904763
ST JAMES HOSPITAL (LUAS),Monday,0,40.0,14.5,25.5
ST JAMES HOSPITAL (LUAS),Monday,1,40.0,14.5,25.5
ST JAMES HOSPITAL (LUAS),Monday,2,40.0,14.5,25.5
ST JAMES HOSPITAL (LUAS),Monday,3,40.0,14.5,25.5
ST JAMES HOSPITAL (LUAS),Monday,4,40.0,14.5,25.5
ST JAMES HOSPITAL (LUAS),Monday,5,40.0,14.25,25.75
ST JAMES HOSPITAL (LUAS),Monday,6,40.0,16.08,23.92
ST JAMES HOSPITAL (LUAS),Monday,7,40.0,10.2,29.8
ST JAMES HOSPITAL (LUAS),Monday,8,40.0,4.045454545454546,35.95454545454545
ST JAMES HOSPITAL (LUAS),Monday,9,40.0,1.48,38.52
ST JAMES HOSPITAL (LUAS),Monday,10,40.0,1.16,38.84
ST JAMES HOSPITAL (LUAS),Monday,11,40.0,0.9130434782608695,39.08695652173913
ST JAMES HOSPITAL (LUAS),Monday,12,40.0,6.68,33.32
ST JAMES HOSPITAL (LUAS),Monday,13,40.0,10.565217391304348,29.434782608695652
ST JAMES HOSPITAL (LUAS),Monday,14,40.0,15.782608695652174,24.217391304347824
ST JAMES HOSPITAL (LUAS),Monday,15,40.0,13.5,26.5
ST JAMES HOSPITAL (LUAS),Monday,16,40.0,14.48,25.52
ST JAMES HOSPITAL (LUAS),Monday,17,40.0,27.36,12.64
ST JAMES HOSPITAL (LUAS),Monday,18,40.0,28.26086956521739,11.73913043478261
ST JAMES HOSPITAL (LUAS),Monday,19,40.0,25.82608695652174,14.173913043478262
ST JAMES HOSPITAL (LUAS),Monday,20,40.0,27.115384615384617,12.884615384615385
ST JAMES HOSPITAL (LUAS),Monday,21,40.0,27.625,12.375
ST JAMES HOSPITAL (LUAS),Monday,22,40.0,27.2,12.8
ST JAMES HOSPITAL (LUAS),Monday,23,40.0,27.857142857142858,12.142857142857142
ST JAMES HOSPITAL (LUAS),Saturday,0,40.0,25.0,15.0
ST JAMES HOSPITAL (LUAS),Saturday,1,40.0,25.0,15.0
ST JAMES HOSPITAL (LUAS),Saturday,2,40.0,25.227272727272727,14.772727272727273
ST JAMES HOSPITAL (LUAS),Saturday,3,40.0,25.5,14.5
ST JAMES HOSPITAL (LUAS),Saturday,4,40.0,25.5,14.5
ST JAMES HOSPITAL (LUAS),Saturday,5,40.0,26.0,14.0
ST JAMES HOSPITAL (LUAS),Saturday,6,40.0,25.708333333333332,14.291666666666666
ST JAMES HOSPITAL (LUAS),Saturday,7,40.0,25.565217391304348,14.434782608695652
ST JAMES HOSPITAL (LUAS),Saturday,8,40.0,24.875,15.125
ST JAMES HOSPITAL (LUAS),Saturday,9,40.0,25.423076923076923,14.576923076923077
ST JAMES HOSPITAL (LUAS),Saturday,10,40.0,23.708333333333332,16.291666666666668
ST JAMES HOSPITAL (LUAS),Saturday,11,40.0,20.636363636363637,19.363636363636363
ST JAMES HOSPITAL (LUAS),Saturday,12,40.0,14.375,25.625
ST JAMES HOSPITAL (LUAS),Saturday,13,40.0,10.64,29.36
ST JAMES HOSPITAL (LUAS),Saturday,14,40.0,10.375,29.625
ST JAMES HOSPITAL (LUAS),Saturday,15,40.0,9.041666666666666,30.958333333333332
ST JAMES HOSPITAL (LUAS),Saturday,16,40.0,8.208333333333334,31.791666666666668
ST JAMES HOSPITAL (LUAS),Saturday,17,40.0,9.041666666666666,30.958333333333332
ST JAMES HOSPITAL (LUAS),Saturday,18,40.0,12.583333333333334,27.416666666666668
ST JAMES HOSPITAL (LUAS),Saturday,19,40.0,10.0,30.0
ST JAMES HOSPITAL (LUAS),Saturday,20,40.0,10.64,29.36
ST JAMES HOSPITAL (LUAS),Saturday,21,40.0,9.6,30.4
ST JAMES HOSPITAL (LUAS),Saturday,22,40.0,12.5,27.5
ST JAMES HOSPITAL (LUAS),Saturday,23,40.0,11.565217391304348,28.434782608695652
ST JAMES HOSPITAL (LUAS),Sunday,0,40.0,12.56,27.44
ST JAMES HOSPITAL (LUAS),Sunday,1,40.0,12.92,27.08
ST JAMES HOSPITAL (LUAS),Sunday,2,40.0,11.545454545454545,28.454545454545453
ST JAMES HOSPITAL (LUAS),Sunday,3,40.0,12.5,27.5
ST JAMES HOSPITAL (LUAS),Sunday,4,40.0,12.5,27.5
ST JAMES HOSPITAL (LUAS),Sunday,5,40.0,12.36,27.64
ST JAMES HOSPITAL (LUAS),Sunday,6,40.0,13.608695652173912,26.391304347826086
ST JAMES HOSPITAL (LUAS),Sunday,7,40.0,11.25,28.75
ST JAMES HOSPITAL (LUAS),Sunday,8,40.0,10.64,29.36
ST JAMES HOSPITAL (LUAS),Sunday,9,40.0,14.478260869565217,25.52173913043478
ST JAMES HOSPITAL (LUAS),Sunday,10,40.0,19.5,20.5
ST JAMES HOSPITAL (LUAS),Sunday,11,40.0,17.4,22.6
ST JAMES HOSPITAL (LUAS),Sunday,12,40.0,14.478260869565217,25.52173913043478
ST JAMES HOSPITAL (LUAS),Sunday,13,40.0,8.875,31.125
ST JAMES HOSPITAL (LUAS),Sunday,14,40.0,12.0,28.0
ST JAMES HOSPITAL (LUAS),Sunday,15,40.0,13.6,26.4
ST JAMES HOSPITAL (LUAS),Sunday,16,40.0,12.0,28.0
ST JAMES HOSPITAL (LUAS),Sunday,17,40.0,9.846153846153847,30.153846153846153
ST JAMES HOSPITAL (LUAS),Sunday,18,40.0,9.916666666666666,30.083333333333332
ST JAMES HOSPITAL (LUAS),Sunday,19,40.0,8.608695652173912,31.391304347826086
ST JAMES HOSPITAL (LUAS),Sunday,20,40.0,7.681818181818182,32.31818181818182
ST JAMES HOSPITAL (LUAS),Sunday,21,40.0,9.6,30.4
ST JAMES HOSPITAL (LUAS),Sunday,22,40.0,11.0,29.0
ST JAMES HOSPITAL (LUAS),Sunday,23,40.0,15.0,25.0
ST JAMES HOSPITAL (LUAS),Thursday,0,40.0,38.08,1.92
ST JAMES HOSPITAL (LUAS),Thursday,1,40.0,37.92,2.08
ST JAMES HOSPITAL (LUAS),Thursday,2,40.0,38.08,1.92
ST JAMES HOSPITAL (LUAS),Thursday,3,40.0,37.904761904761905,2.0952380952380953
ST JAMES HOSPITAL (LUAS),Thursday,4,40.0,38.0,2.0
ST JAMES HOSPITAL (LUAS),Thursday,5,40.0,36.96153846153846,3.0384615384615383
ST JAMES HOSPITAL (LUAS),Thursday,6,40.0,36.40909090909091,3.590909090909091
ST JAMES HOSPITAL (LUAS),Thursday,7,40.0,29.25,10.708333333333334
ST JAMES HOSPITAL (LUAS),Thursday,8,40.0,15.583333333333334,24.416666666666668
ST JAMES HOSPITAL (LUAS),Thursday,9,40.0,9.8,30.2
ST JAMES HOSPITAL (LUAS),Thursday,10,40.0,4.9,35.1
ST JAMES HOSPITAL (LUAS),Thursday,11,40.0,4.0285714285714285,35.97142857142857
ST JAMES HOSPITAL (LUAS),Thursday,12,40.0,13.194444444444445,26.805555555555557
ST JAMES HOSPITAL (LUAS),Thursday,13,40.0,18.135135135135137,21.864864864864863
ST JAMES HOSPITAL (LUAS),Thursday,14,40.0,15.694444444444445,24.305555555555557
ST JAMES HOSPITAL (LUAS),Thursday,15,40.0,11.2,28.8
ST JAMES HOSPITAL (LUAS),Thursday,16,40.0,12.458333333333334,27.541666666666668
ST JAMES HOSPITAL (LUAS),Thursday,17,40.0,14.884615384615385,25.115384615384617
ST JAMES HOSPITAL (LUAS),Thursday,18,40.0,18.681818181818183,21.318181818181817
ST JAMES HOSPITAL (LUAS),Thursday,19,40.0,19.8,20.2
ST JAMES HOSPITAL (LUAS),Thursday,20,40.0,20.74074074074074,19.25925925925926
ST JAMES HOSPITAL (LUAS),Thursday,21,40.0,21.142857142857142,18.857142857142858
ST JAMES HOSPITAL (LUAS),Thursday,22,40.0,21.375,18.625
ST JAMES HOSPITAL (LUAS),Thursday,23,40.0,24.0,16.0
ST JAMES HOSPITAL (LUAS),Tuesday,0,40.0,27.5,12.5
ST JAMES HOSPITAL (LUAS),Tuesday,1,40.0,27.5,12.5
ST JAMES HOSPITAL (LUAS),Tuesday,2,40.0,27.5,12.5
ST JAMES HOSPITAL (LUAS),Tuesday,3,40.0,27.5,12.5
ST JAMES HOSPITAL (LUAS),Tuesday,4,40.0,27.72,12.28
ST JAMES HOSPITAL (LUAS),Tuesday,5,40.0,25.083333333333332,14.916666666666666
ST JAMES HOSPITAL (LUAS),Tuesday,6,40.0,26.26086956521739,13.73913043478261
ST JAMES HOSPITAL (LUAS),Tuesday,7,40.0,15.0,25.0
ST JAMES HOSPITAL (LUAS),Tuesday,8,40.0,4.6521739130434785,35.34782608695652
ST JAMES HOSPITAL (LUAS),Tuesday,9,40.0,5.0,35.0
ST JAMES HOSPITAL (LUAS),Tuesday,10,40.0,5.6521739130434785,34.34782608695652
ST JAMES HOSPITAL (LUAS),Tuesday,11,40.0,2.4583333333333335,37.541666666666664
ST JAMES HOSPITAL (LUAS),Tuesday,12,40.0,8.125,31.875
ST JAMES HOSPITAL (LUAS),Tuesday,13,40.0,18.11111111111111,21.88888888888889
ST JAMES HOSPITAL (LUAS),Tuesday,14,40.0,24.0,16.0
ST JAMES HOSPITAL (LUAS),Tuesday,15,40.0,18.954545454545453,20.90909090909091
ST JAMES HOSPITAL (LUAS),Tuesday,16,40.0,15.458333333333334,24.041666666666668
ST JAMES HOSPITAL (LUAS),Tuesday,17,40.0,14.92,24.6
ST JAMES HOSPITAL (LUAS),Tuesday,18,40.0,14.73913043478261,24.73913043478261
ST JAMES HOSPITAL (LUAS),Tuesday,19,40.0,14.16,25.36
ST JAMES HOSPITAL (LUAS),Tuesday,20,40.0,18.695652173913043,21.0
ST JAMES HOSPITAL (LUAS),Tuesday,21,40.0,26.46153846153846,13.538461538461538
ST JAMES HOSPITAL (LUAS),Tuesday,22,40.0,26.608695652173914,13.391304347826088
ST JAMES HOSPITAL (LUAS),Tuesday,23,40.0,27.52173913043478,12.478260869565217
ST JAMES HOSPITAL (LUAS),Wednesday,0,40.0,28.56,11.44
ST JAMES HOSPITAL (LUAS),Wednesday,1,40.0,28.5,11.5
ST JAMES HOSPITAL (LUAS),Wednesday,2,40.0,28.434782608695652,11.565217391304348
ST JAMES HOSPITAL (LUAS),Wednesday,3,40.0,28.5,11.5
ST JAMES HOSPITAL (LUAS),Wednesday,4,40.0,28.5,11.5
ST JAMES HOSPITAL (LUAS),Wednesday,5,40.0,27.72,12.28
ST JAMES HOSPITAL (LUAS),Wednesday,6,40.0,29.73913043478261,10.26086956521739
ST JAMES HOSPITAL (LUAS),Wednesday,7,40.0,17.77777777777778,22.22222222222222
ST JAMES HOSPITAL (LUAS),Wednesday,8,40.0,8.80952380952381,31.19047619047619
ST JAMES HOSPITAL (LUAS),Wednesday,9,40.0,9.28,30.72
ST JAMES HOSPITAL (LUAS),Wednesday,10,40.0,8.56,31.44
ST JAMES HOSPITAL (LUAS),Wednesday,11,40.0,8.5,31.5
ST JAMES HOSPITAL (LUAS),Wednesday,12,40.0,14.92,25.08
ST JAMES HOSPITAL (LUAS),Wednesday,13,40.0,17.791666666666668,22.208333333333332
ST JAMES HOSPITAL (LUAS),Wednesday,14,40.0,15.91304347826087,24.08695652173913
ST JAMES HOSPITAL (LUAS),Wednesday,15,40.0,21.208333333333332,18.791666666666668
ST JAMES HOSPITAL (LUAS),Wednesday,16,40.0,31.625,8.375
ST JAMES HOSPITAL (LUAS),Wednesday,17,40.0,29.615384615384617,10.038461538461538
ST JAMES HOSPITAL (LUAS),Wednesday,18,40.0,33.45454545454545,6.2727272727272725
ST JAMES HOSPITAL (LUAS),Wednesday,19,40.0,35.16,4.84
ST JAMES HOSPITAL (LUAS),Wednesday,20,40.0,36.2,3.8
ST JAMES HOSPITAL (LUAS),Wednesday,21,40.0,36.65217391304348,3.347826086956522
ST JAMES HOSPITAL (LUAS),Wednesday,22,40.0,37.72,2.28
ST JAMES HOSPITAL (LUAS),Wednesday,23,40.0,38.18181818181818,1.8181818181818181
ST. JAMES HOSPITAL (CENTRAL),Friday,0,40.0,14.0,26.0
ST. JAMES HOSPITAL (CENTRAL),Friday,1,40.0,14.0,26.0
ST. JAMES HOSPITAL (CENTRAL),Friday,2,40.0,14.0,26.0
ST. JAMES HOSPITAL (CENTRAL),Friday,3,40.0,14.0,26.0
ST. JAMES HOSPITAL (CENTRAL),Friday,4,40.0,17.583333333333332,22.416666666666668
ST. JAMES HOSPITAL (CENTRAL),Friday,5,40.0,21.25,18.75
ST. JAMES HOSPITAL (CENTRAL),Friday,6,40.0,25.884615384615383,14.115384615384615
ST. JAMES HOSPITAL (CENTRAL),Friday,7,40.0,34.166666666666664,5.833333333333333
ST. JAMES HOSPITAL (CENTRAL),Friday,8,40.0,29.954545454545453,9.227272727272727
ST. JAMES HOSPITAL (CENTRAL),Friday,9,40.0,27.875,11.125
ST. JAMES HOSPITAL (CENTRAL),Friday,10,40.0,27.8,12.2
ST. JAMES HOSPITAL (CENTRAL),Friday,11,40.0,27.4,12.6
ST. JAMES HOSPITAL (CENTRAL),Friday,12,40.0,26.0,14.0
ST. JAMES HOSPITAL (CENTRAL),Friday,13,40.0,24.115384615384617,15.884615384615385
ST. JAMES HOSPITAL (CENTRAL),Friday,14,40.0,25.52173913043478,14.478260869565217
ST. JAMES HOSPITAL (CENTRAL),Friday,15,40.0,22.695652173913043,17.304347826086957
ST. JAMES HOSPITAL (CENTRAL),Friday,16,40.0,20.416666666666668,19.583333333333332
ST. JAMES HOSPITAL (CENTRAL),Friday,17,40.0,21.84,18.16
ST. JAMES HOSPITAL (CENTRAL),Friday,18,40.0,26.36,13.64
ST. JAMES HOSPITAL (CENTRAL),Friday,19,40.0,27.0,13.0
ST. JAMES HOSPITAL (CENTRAL),Friday,20,40.0,25.8,14.2
ST. JAMES HOSPITAL (CENTRAL),Friday,21,40.0,25.608695652173914,14.391304347826088
ST. JAMES HOSPITAL (CENTRAL),Friday,22,40.0,25.72,14.28
ST. JAMES HOSPITAL (CENTRAL),Friday,23,40.0,26.0,14.0
ST. JAMES HOSPITAL (CENTRAL),Monday,0,40.0,11.0,29.0
ST. JAMES HOSPITAL (CENTRAL),Monday,1,40.0,11.16,28.84
ST. JAMES HOSPITAL (CENTRAL),Monday,2,40.0,10.826086956521738,29.17391304347826
ST. JAMES HOSPITAL (CENTRAL),Monday,3,40.0,11.0,29.0
ST. JAMES HOSPITAL (CENTRAL),Monday,4,40.0,11.0,29.0
ST. JAMES HOSPITAL (CENTRAL),Monday,5,40.0,11.0,29.0
ST. JAMES HOSPITAL (CENTRAL),Monday,6,40.0,11.4,28.6
ST. JAMES HOSPITAL (CENTRAL),Monday,7,40.0,10.333333333333334,29.666666666666668
ST. JAMES HOSPITAL (CENTRAL),Monday,8,40.0,6.44,33.56
ST. JAMES HOSPITAL (CENTRAL),Monday,9,40.0,5.217391304347826,34.78260869565217
ST. JAMES HOSPITAL (CENTRAL),Monday,10,40.0,5.64,34.36
ST. JAMES HOSPITAL (CENTRAL),Monday,11,40.0,5.3478260869565215,34.65217391304348
ST. JAMES HOSPITAL (CENTRAL),Monday,12,40.0,14.347826086956522,25.652173913043477
ST. JAMES HOSPITAL (CENTRAL),Monday,13,40.0,15.416666666666666,24.583333333333332
ST. JAMES HOSPITAL (CENTRAL),Monday,14,40.0,15.0,25.0
ST. JAMES HOSPITAL (CENTRAL),Monday,15,40.0,13.875,26.125
ST. JAMES HOSPITAL (CENTRAL),Monday,16,40.0,14.84,25.16
ST. JAMES HOSPITAL (CENTRAL),Monday,17,40.0,14.208333333333334,25.791666666666668
ST. JAMES HOSPITAL (CENTRAL),Monday,18,40.0,12.64,27.36
ST. JAMES HOSPITAL (CENTRAL),Monday,19,40.0,12.916666666666666,27.083333333333332
ST. JAMES HOSPITAL (CENTRAL),Monday,20,40.0,13.727272727272727,26.272727272727273
ST. JAMES HOSPITAL (CENTRAL),Monday,21,40.0,13.916666666666666,26.083333333333332
ST. JAMES HOSPITAL (CENTRAL),Monday,22,40.0,15.32,24.68
ST. JAMES HOSPITAL (CENTRAL),Monday,23,40.0,15.304347826086957,24.695652173913043
ST. JAMES HOSPITAL (CENTRAL),Saturday,0,40.0,26.0,14.0
ST. JAMES HOSPITAL (CENTRAL),Saturday,1,40.0,25.92,14.08
ST. JAMES HOSPITAL (CENTRAL),Saturday,2,40.0,26.08695652173913,13.91304347826087
ST. JAMES HOSPITAL (CENTRAL),Saturday,3,40.0,26.0,14.0
ST. JAMES HOSPITAL (CENTRAL),Saturday,4,40.0,26.0,14.0
ST. JAMES HOSPITAL (CENTRAL),Saturday,5,40.0,26.4,13.6
ST. JAMES HOSPITAL (CENTRAL),Saturday,6,40.0,26.583333333333332,13.416666666666666
ST. JAMES HOSPITAL (CENTRAL),Saturday,7,40.0,26.541666666666668,13.458333333333334
ST. JAMES HOSPITAL (CENTRAL),Saturday,8,40.0,26.75,13.25
ST. JAMES HOSPITAL (CENTRAL),Saturday,9,40.0,26.416666666666668,13.583333333333334
ST. JAMES HOSPITAL (CENTRAL),Saturday,10,40.0,26.52173913043478,13.478260869565217
ST. JAMES HOSPITAL (CENTRAL),Saturday,11,40.0,25.72,14.28
ST. JAMES HOSPITAL (CENTRAL),Saturday,12,40.0,25.625,14.375
ST. JAMES HOSPITAL (CENTRAL),Saturday,13,40.0,24.869565217391305,15.130434782608695
ST. JAMES HOSPITAL (CENTRAL),Saturday,14,40.0,24.24,15.76
ST. JAMES HOSPITAL (CENTRAL),Saturday,15,40.0,24.03846153846154,15.961538461538462
ST. JAMES HOSPITAL (CENTRAL),Saturday,16,40.0,23.272727272727273,16.727272727272727
ST. JAMES HOSPITAL (CENTRAL),Saturday,17,40.0,23.708333333333332,16.291666666666668
ST. JAMES HOSPITAL (CENTRAL),Saturday,18,40.0,23.391304347826086,16.608695652173914
ST. JAMES HOSPITAL (CENTRAL),Saturday,19,40.0,23.96,16.04
ST. JAMES HOSPITAL (CENTRAL),Saturday,20,40.0,22.875,17.125
ST. JAMES HOSPITAL (CENTRAL),Saturday,21,40.0,22.695652173913043,17.304347826086957
ST. JAMES HOSPITAL (CENTRAL),Saturday,22,40.0,22.5,17.5
ST. JAMES HOSPITAL (CENTRAL),Saturday,23,40.0,22.5,17.5
ST. JAMES HOSPITAL (CENTRAL),Sunday,0,40.0,22.5,17.5
ST. JAMES HOSPITAL (CENTRAL),Sunday,1,40.0,22.5,17.5
ST. JAMES HOSPITAL (CENTRAL),Sunday,2,40.0,22.5,17.5
ST. JAMES HOSPITAL (CENTRAL),Sunday,3,40.0,22.5,17.5
ST. JAMES HOSPITAL (CENTRAL),Sunday,4,40.0,22.5,17.5
ST. JAMES HOSPITAL (CENTRAL),Sunday,5,40.0,22.16,17.84
ST. JAMES HOSPITAL (CENTRAL),Sunday,6,40.0,22.217391304347824,17.782608695652176
ST. JAMES HOSPITAL (CENTRAL),Sunday,7,40.0,21.541666666666668,18.458333333333332
ST. JAMES HOSPITAL (CENTRAL),Sunday,8,40.0,20.291666666666668,19.708333333333332
ST. JAMES HOSPITAL (CENTRAL),Sunday,9,40.0,19.84,20.16
ST. JAMES HOSPITAL (CENTRAL),Sunday,10,40.0,23.583333333333332,16.416666666666668
ST. JAMES HOSPITAL (CENTRAL),Sunday,11,40.0,25.47826086956522,14.521739130434783
ST. JAMES HOSPITAL (CENTRAL),Sunday,12,40.0,25.25,14.75
ST. JAMES HOSPITAL (CENTRAL),Sunday,13,40.0,22.166666666666668,17.833333333333332
ST. JAMES HOSPITAL (CENTRAL),Sunday,14,40.0,19.04,20.96
ST. JAMES HOSPITAL (CENTRAL),Sunday,15,40.0,17.36,22.64
ST. JAMES HOSPITAL (CENTRAL),Sunday,16,40.0,15.909090909090908,24.09090909090909
ST. JAMES HOSPITAL (CENTRAL),Sunday,17,40.0,14.541666666666666,25.458333333333332
ST. JAMES HOSPITAL (CENTRAL),Sunday,18,40.0,13.84,26.16
ST. JAMES HOSPITAL (CENTRAL),Sunday,19,40.0,13.08695652173913,26.91304347826087
ST. JAMES HOSPITAL (CENTRAL),Sunday,20,40.0,11.461538461538462,28.53846153846154
ST. JAMES HOSPITAL (CENTRAL),Sunday,21,40.0,11.0,29.0
ST. JAMES HOSPITAL (CENTRAL),Sunday,22,40.0,11.0,29.0
ST. JAMES HOSPITAL (CENTRAL),Sunday,23,40.0,11.0,29.0
ST. JAMES HOSPITAL (CENTRAL),Thursday,0,40.0,32.5,7.5
ST. JAMES HOSPITAL (CENTRAL),Thursday,1,40.0,32.5,7.5
ST. JAMES HOSPITAL (CENTRAL),Thursday,2,40.0,32.5,7.5
ST. JAMES HOSPITAL (CENTRAL),Thursday,3,40.0,32.5,7.5
ST. JAMES HOSPITAL (CENTRAL),Thursday,4,40.0,32.2,7.8
ST. JAMES HOSPITAL (CENTRAL),Thursday,5,40.0,32.666666666666664,7.333333333333333
ST. JAMES HOSPITAL (CENTRAL),Thursday,6,40.0,32.56521739130435,7.434782608695652
ST. JAMES HOSPITAL (CENTRAL),Thursday,7,40.0,30.84,9.16
ST. JAMES HOSPITAL (CENTRAL),Thursday,8,40.0,18.16,21.84
ST. JAMES HOSPITAL (CENTRAL),Thursday,9,40.0,13.08695652173913,26.91304347826087
ST. JAMES HOSPITAL (CENTRAL),Thursday,10,40.0,9.9,30.0
ST. JAMES HOSPITAL (CENTRAL),Thursday,11,40.0,9.222222222222221,30.77777777777778
ST. JAMES HOSPITAL (CENTRAL),Thursday,12,40.0,8.194444444444445,31.805555555555557
ST. JAMES HOSPITAL (CENTRAL),Thursday,13,40.0,8.083333333333334,31.916666666666668
ST. JAMES HOSPITAL (CENTRAL),Thursday,14,40.0,8.263157894736842,31.736842105263158
ST. JAMES HOSPITAL (CENTRAL),Thursday,15,40.0,10.73913043478261,29.26086956521739
ST. JAMES HOSPITAL (CENTRAL),Thursday,16,40.0,8.083333333333334,31.916666666666668
ST. JAMES HOSPITAL (CENTRAL),Thursday,17,40.0,13.88,26.12
ST. JAMES HOSPITAL (CENTRAL),Thursday,18,40.0,15.125,24.875
ST. JAMES HOSPITAL (CENTRAL),Thursday,19,40.0,12.695652173913043,27.304347826086957
ST. JAMES HOSPITAL (CENTRAL),Thursday,20,40.0,12.52,27.48
ST. JAMES HOSPITAL (CENTRAL),Thursday,21,40.0,11.846153846153847,28.153846153846153
ST. JAMES HOSPITAL (CENTRAL),Thursday,22,40.0,13.909090909090908,26.09090909090909
ST. JAMES HOSPITAL (CENTRAL),Thursday,23,40.0,13.347826086956522,26.652173913043477
ST. JAMES HOSPITAL (CENTRAL),Tuesday,0,40.0,15.5,24.5
ST. JAMES HOSPITAL (CENTRAL),Tuesday,1,40.0,15.68,24.32
ST. JAMES HOSPITAL (CENTRAL),Tuesday,2,40.0,15.304347826086957,24.695652173913043
ST. JAMES HOSPITAL (CENTRAL),Tuesday,3,40.0,15.5,24.5
ST. JAMES HOSPITAL (CENTRAL),Tuesday,4,40.0,15.72,24.28
ST. JAMES HOSPITAL (CENTRAL),Tuesday,5,40.0,20.32,19.68
ST. JAMES HOSPITAL (CENTRAL),Tuesday,6,40.0,24.045454545454547,15.954545454545455
ST. JAMES HOSPITAL (CENTRAL),Tuesday,7,40.0,20.074074074074073,19.925925925925927
ST. JAMES HOSPITAL (CENTRAL),Tuesday,8,40.0,20.90909090909091,18.772727272727273
ST. JAMES HOSPITAL (CENTRAL),Tuesday,9,40.0,15.521739130434783,24.0
ST. JAMES HOSPITAL (CENTRAL),Tuesday,10,40.0,14.72,24.96
ST. JAMES HOSPITAL (CENTRAL),Tuesday,11,40.0,15.615384615384615,24.384615384615383
ST. JAMES HOSPITAL (CENTRAL),Tuesday,12,40.0,13.782608695652174,26.217391304347824
ST. JAMES HOSPITAL (CENTRAL),Tuesday,13,40.0,14.409090909090908,25.59090909090909
ST. JAMES HOSPITAL (CENTRAL),Tuesday,14,40.0,14.5,25.5
ST. JAMES HOSPITAL (CENTRAL),Tuesday,15,40.0,13.76,26.24
ST. JAMES HOSPITAL (CENTRAL),Tuesday,16,40.0,12.782608695652174,27.217391304347824
ST. JAMES HOSPITAL (CENTRAL),Tuesday,17,40.0,15.48,24.52
ST. JAMES HOSPITAL (CENTRAL),Tuesday,18,40.0,13.708333333333334,26.291666666666668
ST. JAMES HOSPITAL (CENTRAL),Tuesday,19,40.0,13.24,26.76
ST. JAMES HOSPITAL (CENTRAL),Tuesday,20,40.0,13.666666666666666,26.333333333333332
ST. JAMES HOSPITAL (CENTRAL),Tuesday,21,40.0,18.82608695652174,21.17391304347826
ST. JAMES HOSPITAL (CENTRAL),Tuesday,22,40.0,24.84,15.16
ST. JAMES HOSPITAL (CENTRAL),Tuesday,23,40.0,26.454545454545453,13.545454545454545
ST. JAMES HOSPITAL (CENTRAL),Wednesday,0,40.0,25.5,14.5
ST. JAMES HOSPITAL (CENTRAL),Wednesday,1,40.0,25.5,14.5
ST. JAMES HOSPITAL (CENTRAL),Wednesday,2,40.0,25.92,14.08
ST. JAMES HOSPITAL (CENTRAL),Wednesday,3,40.0,25.043478260869566,14.956521739130435
ST. JAMES HOSPITAL (CENTRAL),Wednesday,4,40.0,25.5,14.5
ST. JAMES HOSPITAL (CENTRAL),Wednesday,5,40.0,28.88,11.12
ST. JAMES HOSPITAL (CENTRAL),Wednesday,6,40.0,37.416666666666664,2.5833333333333335
ST. JAMES HOSPITAL (CENTRAL),Wednesday,7,40.0,32.82608695652174,7.173913043478261
ST. JAMES HOSPITAL (CENTRAL),Wednesday,8,40.0,19.555555555555557,20.0
ST. JAMES HOSPITAL (CENTRAL),Wednesday,9,40.0,20.08695652173913,19.47826086956522
ST. JAMES HOSPITAL (CENTRAL),Wednesday,10,40.0,20.391304347826086,19.608695652173914
ST. JAMES HOSPITAL (CENTRAL),Wednesday,11,40.0,18.916666666666668,21.083333333333332
ST. JAMES HOSPITAL (CENTRAL),Wednesday,12,40.0,22.48,17.52
ST. JAMES HOSPITAL (CENTRAL),Wednesday,13,40.0,29.083333333333332,10.916666666666666
ST. JAMES HOSPITAL (CENTRAL),Wednesday,14,40.0,27.458333333333332,12.541666666666666
ST. JAMES HOSPITAL (CENTRAL),Wednesday,15,40.0,26.956521739130434,13.043478260869565
ST. JAMES HOSPITAL (CENTRAL),Wednesday,16,40.0,31.875,8.125
